"document"	"topic"	"gamma"
"279"	"1078_Тихон_Матвеич.txt"	18	1.13844017042505e-05
"280"	"1078_Тихон_Матвеич.txt"	6	1.13844017042441e-05
"281"	"1078_Тихон_Матвеич.txt"	5	1.1384401704231e-05
"282"	"1078_Тихон_Матвеич.txt"	24	1.13844017042175e-05
"283"	"1078_Тихон_Матвеич.txt"	23	1.13844017042137e-05
"284"	"1078_Тихон_Матвеич.txt"	3	1.13844017042129e-05
"285"	"1078_Тихон_Матвеич.txt"	19	1.13844017042102e-05
"286"	"1078_Тихон_Матвеич.txt"	8	1.13844017042075e-05
"287"	"1078_Тихон_Матвеич.txt"	12	1.13844017042074e-05
"288"	"1078_Тихон_Матвеич.txt"	11	1.13844017042068e-05
"289"	"1078_Тихон_Матвеич.txt"	15	1.13844017042036e-05
"290"	"1078_Тихон_Матвеич.txt"	1	1.13844017041974e-05
"291"	"1078_Тихон_Матвеич.txt"	10	1.13844017041905e-05
"292"	"1078_Тихон_Матвеич.txt"	7	1.13844017041899e-05
"293"	"1078_Тихон_Матвеич.txt"	25	1.13844017041816e-05
"294"	"1078_Тихон_Матвеич.txt"	20	1.13844017041763e-05
"295"	"1078_Тихон_Матвеич.txt"	9	1.13844017041735e-05
"296"	"1078_Тихон_Матвеич.txt"	27	1.13844017041633e-05
"297"	"1078_Тихон_Матвеич.txt"	16	1.13844017041293e-05
"298"	"1084_Аист_Лелька.txt"	5	0.999585820599157
"299"	"1084_Аист_Лелька.txt"	26	1.59299769556025e-05
"300"	"1084_Аист_Лелька.txt"	6	1.5929976955596e-05
"301"	"1084_Аист_Лелька.txt"	22	1.5929976955577e-05
"302"	"1084_Аист_Лелька.txt"	1	1.59299769555661e-05
"303"	"1084_Аист_Лелька.txt"	12	1.59299769555652e-05
"304"	"1084_Аист_Лелька.txt"	14	1.5929976955558e-05
"305"	"1084_Аист_Лелька.txt"	24	1.59299769555505e-05
"306"	"1084_Аист_Лелька.txt"	10	1.59299769555442e-05
"307"	"1084_Аист_Лелька.txt"	9	1.59299769555385e-05
"308"	"1084_Аист_Лелька.txt"	27	1.59299769555362e-05
"309"	"1084_Аист_Лелька.txt"	13	1.59299769555314e-05
"310"	"1084_Аист_Лелька.txt"	16	1.59299769555299e-05
"311"	"1084_Аист_Лелька.txt"	23	1.59299769555224e-05
"312"	"1084_Аист_Лелька.txt"	17	1.59299769555221e-05
"313"	"1084_Аист_Лелька.txt"	25	1.59299769555195e-05
"314"	"1084_Аист_Лелька.txt"	21	1.59299769555143e-05
"315"	"1084_Аист_Лелька.txt"	7	1.59299769555129e-05
"316"	"1084_Аист_Лелька.txt"	2	1.59299769555064e-05
"317"	"1084_Аист_Лелька.txt"	20	1.59299769554984e-05
"318"	"1084_Аист_Лелька.txt"	11	1.59299769554919e-05
"319"	"1084_Аист_Лелька.txt"	4	1.5929976955489e-05
"320"	"1084_Аист_Лелька.txt"	3	1.59299769554851e-05
"321"	"1084_Аист_Лелька.txt"	15	1.59299769554759e-05
"322"	"1084_Аист_Лелька.txt"	18	1.59299769554726e-05
"323"	"1084_Аист_Лелька.txt"	8	1.59299769554407e-05
"324"	"1084_Аист_Лелька.txt"	19	1.59299769553646e-05
"325"	"1085_Гришка_и_Мишка.txt"	9	0.999550809896784
"326"	"1085_Гришка_и_Мишка.txt"	14	1.72765424314911e-05
"327"	"1085_Гришка_и_Мишка.txt"	7	1.72765424314898e-05
"328"	"1085_Гришка_и_Мишка.txt"	26	1.72765424314747e-05
"329"	"1085_Гришка_и_Мишка.txt"	3	1.72765424314433e-05
"330"	"1085_Гришка_и_Мишка.txt"	27	1.72765424314312e-05
"331"	"1085_Гришка_и_Мишка.txt"	17	1.72765424314289e-05
"332"	"1085_Гришка_и_Мишка.txt"	25	1.72765424314278e-05
"333"	"1085_Гришка_и_Мишка.txt"	21	1.72765424313874e-05
"334"	"1085_Гришка_и_Мишка.txt"	13	1.72765424313821e-05
"335"	"1085_Гришка_и_Мишка.txt"	18	1.72765424313679e-05
"336"	"1085_Гришка_и_Мишка.txt"	15	1.72765424313654e-05
"337"	"1085_Гришка_и_Мишка.txt"	5	1.72765424313633e-05
"338"	"1085_Гришка_и_Мишка.txt"	12	1.72765424313568e-05
"339"	"1085_Гришка_и_Мишка.txt"	11	1.72765424313541e-05
"340"	"1085_Гришка_и_Мишка.txt"	22	1.72765424313535e-05
"341"	"1085_Гришка_и_Мишка.txt"	19	1.72765424313528e-05
"342"	"1085_Гришка_и_Мишка.txt"	16	1.72765424313379e-05
"343"	"1085_Гришка_и_Мишка.txt"	2	1.72765424313336e-05
"344"	"1085_Гришка_и_Мишка.txt"	23	1.72765424313321e-05
"345"	"1085_Гришка_и_Мишка.txt"	24	1.72765424313297e-05
"346"	"1085_Гришка_и_Мишка.txt"	10	1.72765424313181e-05
"347"	"1085_Гришка_и_Мишка.txt"	1	1.72765424313175e-05
"348"	"1085_Гришка_и_Мишка.txt"	8	1.72765424313043e-05
"349"	"1085_Гришка_и_Мишка.txt"	4	1.72765424312837e-05
"350"	"1085_Гришка_и_Мишка.txt"	6	1.7276542431273e-05
"351"	"1085_Гришка_и_Мишка.txt"	20	1.72765424312556e-05
"352"	"1086_Модель_номер_десять.txt"	21	0.999844853166257
"353"	"1086_Модель_номер_десять.txt"	15	5.96718591331531e-06
"354"	"1086_Модель_номер_десять.txt"	26	5.96718591327437e-06
"355"	"1086_Модель_номер_десять.txt"	4	5.96718591326723e-06
"356"	"1086_Модель_номер_десять.txt"	24	5.96718591325409e-06
"357"	"1086_Модель_номер_десять.txt"	1	5.96718591325201e-06
"358"	"1086_Модель_номер_десять.txt"	12	5.96718591323287e-06
"359"	"1086_Модель_номер_десять.txt"	11	5.96718591322908e-06
"360"	"1086_Модель_номер_десять.txt"	3	5.9671859132065e-06
"361"	"1086_Модель_номер_десять.txt"	9	5.96718591320287e-06
"362"	"1086_Модель_номер_десять.txt"	27	5.96718591319215e-06
"363"	"1086_Модель_номер_десять.txt"	8	5.96718591319113e-06
"364"	"1086_Модель_номер_десять.txt"	6	5.96718591317901e-06
"365"	"1086_Модель_номер_десять.txt"	23	5.96718591317753e-06
"366"	"1086_Модель_номер_десять.txt"	7	5.96718591317684e-06
"367"	"1086_Модель_номер_десять.txt"	2	5.96718591315858e-06
"368"	"1086_Модель_номер_десять.txt"	22	5.96718591315415e-06
"369"	"1086_Модель_номер_десять.txt"	18	5.96718591314095e-06
"370"	"1086_Модель_номер_десять.txt"	19	5.9671859131275e-06
"371"	"1086_Модель_номер_десять.txt"	14	5.96718591312125e-06
