"group"	"mean_par"	"scaled_par"	"scaled_par_div"
"1"	"1"	4	3.5	1.44501184737315
"2"	"2"	1	2	0.825721055641801
"3"	"3"	1	1.33333333333333	0.550480703761201
"4"	"4"	2	1.83333333333333	0.756910967671651
"5"	"5"	2.5	2.5	1.03215131955225
"6"	"6"	3	2.38888888888889	0.986277927572151
"7"	"7"	1.66666666666667	1.88888888888889	0.779847663661701
"8"	"8"	1	1.38888888888889	0.573417399751251
"9"	"9"	1.5	4.16666666666667	1.72025219925375
"10"	"10"	10	9.91666666666667	4.09420023422393
